dataset,budget,budget_pct,split_seed,evidence_source,source_label,progress_fraction,residual_exchange_gap
PeMS7_228,0.3,30,25,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.113816
PeMS7_228,0.3,30,25,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.084330
PeMS7_228,0.3,30,25,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.054844
PeMS7_228,0.3,30,25,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.042041
PeMS7_228,0.3,30,25,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.029238
PeMS7_228,0.3,30,25,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.014619
PeMS7_228,0.3,30,25,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.922087
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.845420
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.774365
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.702370
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.628733
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.555563
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.482780
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.420090
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.361184
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.313166
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.267118
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.229896
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.193131
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.157590
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.121676
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.085316
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.058935
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.038254
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.018972
PeMS7_228,0.3,30,26,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.884038
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.769628
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.662202
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.564863
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.485178
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.419907
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.366649
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.326849
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.292096
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.261833
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.233690
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.222251
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.186937
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.087957
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.030777
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.023757
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.017543
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.011791
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.005910
PeMS7_228,0.3,30,27,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.847311
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.701291
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.585284
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.489444
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.428894
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.371511
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.316767
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.265697
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.216004
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.181375
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.148286
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.115537
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.085228
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.061424
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.042453
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.029280
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.019459
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.011553
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.005564
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.900477
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.806550
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.737806
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.664804
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.584350
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.506575
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.431033
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.367507
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.308486
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.262234
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.217790
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.178667
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.142384
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.113676
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.085333
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.057426
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.038087
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.023645
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.011560
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.902018
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.804792
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.710965
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.627507
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.562199
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.511553
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.473126
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.434549
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.395916
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.341281
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.286607
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.247548
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.209387
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.173625
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.140057
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.109122
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.079747
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.051264
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.025347
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.898684
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.797294
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.695574
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.599284
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.512500
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.432695
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.358706
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.306403
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.262233
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.232948
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.205714
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.184110
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.161434
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.135903
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.110043
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.083789
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.060796
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.039667
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.019704
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.878766
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.766806
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.696581
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.630869
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.573057
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.506641
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.433056
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.369707
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.310197
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.258028
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.207542
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.166556
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.126236
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.087691
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.057886
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.038571
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.025568
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.016173
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.007956
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.867801
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.740369
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.634392
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.533520
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.441583
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.364445
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.299641
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.236211
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.173297
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.139911
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.110135
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.086936
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.067437
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.057805
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.047655
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.036881
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.028056
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.020346
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.010419
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.879376
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.761057
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.653113
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.555291
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.475182
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.390662
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.302467
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.233871
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.172626
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.143058
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.117094
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.095496
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.074732
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.056190
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.039792
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.025965
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.016777
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.010238
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.004977
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.00,1.000000
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.05,0.893069
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.10,0.786138
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.15,0.679208
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.20,0.572277
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.25,0.465346
