method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,posterior_trace,condition_number,information_logdet,run_dir
neighbor_average,7.617052563233965,11.305655415368358,0.1944451909875888,PeMS7_228,0.1,23,205,random,7,20,2026,,,,,seed_20
gsp,4.005674317909151,6.502558604053211,0.0936029957766486,PeMS7_228,0.1,23,205,random,7,20,2026,,19.216508998730312,157.92525672415013,661.2589903890878,seed_20
gls_map,3.78370262722851,6.051886828594785,0.0894705836022921,PeMS7_228,0.1,23,205,random,7,20,2026,,381.14903985442345,1835.955409651193,109.51713057205642,seed_20
historical_tod_mean,3.8715488651761514,6.671653324565443,0.093262441246383,PeMS7_228,0.1,23,205,random,8,20,2026,,,,,seed_20
neighbor_average,7.5208965672990065,11.642464176852958,0.1970644480260232,PeMS7_228,0.1,23,205,random,8,20,2026,,,,,seed_20
gsp,3.933372054402254,6.461780369321158,0.0915170902694442,PeMS7_228,0.1,23,205,random,8,20,2026,,19.21554172550651,159.82769006926253,661.2436634299186,seed_20
gls_map,3.731170557455132,6.115634956115737,0.0881363784898048,PeMS7_228,0.1,23,205,random,8,20,2026,,369.2469787068485,1790.459798912973,110.37857230948468,seed_20
historical_tod_mean,3.96201981707317,6.792572330803615,0.0961809268936128,PeMS7_228,0.1,23,205,random,9,20,2026,,,,,seed_20
neighbor_average,7.291412883920505,11.557134485120066,0.2000201319003133,PeMS7_228,0.1,23,205,random,9,20,2026,,,,,seed_20
gsp,3.984733240809463,6.677666508079733,0.0971503407596725,PeMS7_228,0.1,23,205,random,9,20,2026,,19.219105353475477,158.09794987921617,661.2918658674585,seed_20
gls_map,3.7457809873301646,6.380100972330169,0.0930709957794311,PeMS7_228,0.1,23,205,random,9,20,2026,,381.3879329920306,1917.2620315366976,108.5891518882097,seed_20
historical_tod_mean,3.87866670901084,6.638318526325878,0.0927593832015391,PeMS7_228,0.1,23,205,random,10,20,2026,,,,,seed_20
neighbor_average,7.607425191960253,11.377664686431809,0.1933487532070226,PeMS7_228,0.1,23,205,random,10,20,2026,,,,,seed_20
gsp,3.886230653275638,6.486327836825176,0.0920242168252714,PeMS7_228,0.1,23,205,random,10,20,2026,,19.22482866754332,161.5405893372637,661.3536651852646,seed_20
gls_map,3.622345046737787,5.933565618572563,0.0844531644472334,PeMS7_228,0.1,23,205,random,10,20,2026,,370.4672947382977,1725.1054683030957,110.05084110015297,seed_20
historical_tod_mean,3.8816985941734417,6.666746707963991,0.0923020167583551,PeMS7_228,0.1,23,205,random,11,20,2026,,,,,seed_20
neighbor_average,7.655026817976512,11.771863240871156,0.1821704011988316,PeMS7_228,0.1,23,205,random,11,20,2026,,,,,seed_20
gsp,3.9016790427368218,6.4969347148747865,0.0906164329575846,PeMS7_228,0.1,23,205,random,11,20,2026,,19.2160320367172,155.32444520064757,661.2576760415395,seed_20
gls_map,3.631264405427625,6.027772082649489,0.0841751206054667,PeMS7_228,0.1,23,205,random,11,20,2026,,372.9337678956783,1748.409655335643,109.28337864294755,seed_20
historical_tod_mean,3.8626680216802174,6.672340460834727,0.0922202252557495,PeMS7_228,0.1,23,205,random,12,20,2026,,,,,seed_20
neighbor_average,7.709056854110209,11.45619115928693,0.1889015659621998,PeMS7_228,0.1,23,205,random,12,20,2026,,,,,seed_20
gsp,3.922622785299664,6.508340968847454,0.0900021531235408,PeMS7_228,0.1,23,205,random,12,20,2026,,19.21695597703949,158.3238809734257,661.2490633604361,seed_20
gls_map,3.701260762493885,6.041028119732643,0.0850075557077789,PeMS7_228,0.1,23,205,random,12,20,2026,,376.3065371760741,1784.861626809049,109.58548355377718,seed_20
historical_tod_mean,3.9681031080623295,6.803151620899214,0.0960575249652587,PeMS7_228,0.1,23,205,random,13,20,2026,,,,,seed_20
neighbor_average,7.482963245257453,11.496822560347544,0.2011775924923733,PeMS7_228,0.1,23,205,random,13,20,2026,,,,,seed_20
gsp,3.9271363364049794,6.60626076757222,0.0945781867599637,PeMS7_228,0.1,23,205,random,13,20,2026,,19.21656998977205,161.23745539545467,661.2800717817325,seed_20
gls_map,3.676936300413879,6.1255845642327165,0.0901659566689433,PeMS7_228,0.1,23,205,random,13,20,2026,,366.1966258831907,1785.9282500467368,110.66368552518472,seed_20
historical_tod_mean,3.9088105945121945,6.71256613912827,0.0941317466986106,PeMS7_228,0.1,23,205,random,14,20,2026,,,,,seed_20
neighbor_average,7.2833601513098465,10.996909608469158,0.1878098600670064,PeMS7_228,0.1,23,205,random,14,20,2026,,,,,seed_20
gsp,3.941747491374533,6.497269819289187,0.09312463139895,PeMS7_228,0.1,23,205,random,14,20,2026,,19.21722322360798,160.04132295851832,661.2881335522674,seed_20
gls_map,3.717224865356426,6.123068499752856,0.0897008008326326,PeMS7_228,0.1,23,205,random,14,20,2026,,375.1544982320085,2244.692674823314,110.12862428907054,seed_20
historical_tod_mean,3.8445027100271,6.622215436908643,0.0917538894402086,PeMS7_228,0.1,23,205,random,15,20,2026,,,,,seed_20
neighbor_average,7.4027924570912385,11.05283297000831,0.1802176229330154,PeMS7_228,0.1,23,205,random,15,20,2026,,,,,seed_20
gsp,3.826398508289985,6.392167216387654,0.0895133942523099,PeMS7_228,0.1,23,205,random,15,20,2026,,19.219555184737477,158.5779471525484,661.3208178197362,seed_20
gls_map,3.501710028695307,5.851868343890767,0.0818903569463003,PeMS7_228,0.1,23,205,random,15,20,2026,,371.3794472606445,1781.103661306464,107.22743181246707,seed_20
historical_tod_mean,3.8865041497289967,6.678424807431421,0.0929007340007006,PeMS7_228,0.1,23,205,random,16,20,2026,,,,,seed_20
neighbor_average,7.556304482836495,11.258318071868562,0.1899397602186288,PeMS7_228,0.1,23,205,random,16,20,2026,,,,,seed_20
gsp,3.89509501500474,6.465199336321839,0.0915675784587333,PeMS7_228,0.1,23,205,random,16,20,2026,,19.213989416738443,159.88846138055618,661.2219382108758,seed_20
gls_map,3.611152446044151,6.062703645471123,0.0866291953156266,PeMS7_228,0.1,23,205,random,16,20,2026,,372.3165496003838,1703.6565227329104,107.0785784132923,seed_20
historical_tod_mean,3.912083333333333,6.716410446311695,0.0929133322095953,PeMS7_228,0.1,23,205,random,17,20,2026,,,,,seed_20
neighbor_average,7.554301885727191,11.46889981509163,0.1931536567848969,PeMS7_228,0.1,23,205,random,17,20,2026,,,,,seed_20
gsp,4.014864294803503,6.620191879028724,0.0911904173349435,PeMS7_228,0.1,23,205,random,17,20,2026,,19.215654963590445,161.06186518437644,661.2274642542626,seed_20
gls_map,3.937988795108511,6.442964294402163,0.0874069496031514,PeMS7_228,0.1,23,205,random,17,20,2026,,375.3686180838083,1855.1809454983688,111.02752193298836,seed_20
historical_tod_mean,3.911610645325202,6.705721356302184,0.0941016126616453,PeMS7_228,0.1,23,205,random,18,20,2026,,,,,seed_20
neighbor_average,7.832468947606144,12.031756569950067,0.1892087122495238,PeMS7_228,0.1,23,205,random,18,20,2026,,,,,seed_20
gsp,3.905520324948816,6.488266634982283,0.0916762890052802,PeMS7_228,0.1,23,205,random,18,20,2026,,19.216288972319525,161.08991972067182,661.2674651687938,seed_20
gls_map,3.600675892663605,5.998209044473349,0.0844256455129076,PeMS7_228,0.1,23,205,random,18,20,2026,,375.8577433196576,1554.7830239571508,107.47106830015116,seed_20
historical_tod_mean,3.860147188346883,6.670442797424717,0.0927778415991235,PeMS7_228,0.1,23,205,random,19,20,2026,,,,,seed_20
neighbor_average,7.296695460704607,11.156660471199148,0.184935866759399,PeMS7_228,0.1,23,205,random,19,20,2026,,,,,seed_20
gsp,3.889760424732392,6.465753027983947,0.090104155268463,PeMS7_228,0.1,23,205,random,19,20,2026,,19.218013582187083,158.74679917107505,661.2346241079,seed_20
gls_map,3.771958344455026,6.232882296185377,0.0874861997518266,PeMS7_228,0.1,23,205,random,19,20,2026,,377.4354098600522,1819.7029799796985,108.34568189782595,seed_20
historical_tod_mean,3.919880081300812,6.728777468466865,0.0945669766577467,PeMS7_228,0.1,23,205,random,20,20,2026,,,,,seed_20
neighbor_average,7.5096332994579935,11.674719150881414,0.1968450449322628,PeMS7_228,0.1,23,205,random,20,20,2026,,,,,seed_20
gsp,3.914655688217582,6.566162879566926,0.0937537856672167,PeMS7_228,0.1,23,205,random,20,20,2026,,19.2205537079084,162.09132737015403,661.3496438426931,seed_20
gls_map,3.662457499233648,6.055006287604324,0.0882262335015237,PeMS7_228,0.1,23,205,random,20,20,2026,,385.61112593485103,2323.052846219506,109.97756226903569,seed_20
historical_tod_mean,3.947457825203251,6.7497423749830325,0.0958742207667985,PeMS7_228,0.1,23,205,random,21,20,2026,,,,,seed_20
neighbor_average,7.416789464769647,11.541208308741346,0.2061088610082007,PeMS7_228,0.1,23,205,random,21,20,2026,,,,,seed_20
gsp,3.9856690085811306,6.582173653362003,0.0960147874762965,PeMS7_228,0.1,23,205,random,21,20,2026,,19.219137136184973,158.9823864266257,661.3094869598218,seed_20
gls_map,3.787536017858735,6.220816795952991,0.0954136351902491,PeMS7_228,0.1,23,205,random,21,20,2026,,371.59338806328833,1659.0125528663816,109.86074496399893,seed_20
historical_tod_mean,3.910759908536585,6.7032510341055,0.0937768880308213,PeMS7_228,0.1,23,205,random,22,20,2026,,,,,seed_20
neighbor_average,7.716196081752482,11.578471569523076,0.1942878356192804,PeMS7_228,0.1,23,205,random,22,20,2026,,,,,seed_20
gsp,3.912737609453183,6.522023748610483,0.0911845714204958,PeMS7_228,0.1,23,205,random,22,20,2026,,19.215312617896156,160.39687565298684,661.2485976885058,seed_20
gls_map,3.69204434159801,6.131659738272607,0.0856916140920327,PeMS7_228,0.1,23,205,random,22,20,2026,,371.0409623082479,1807.8275091808584,109.30715048818216,seed_20
historical_tod_mean,3.9670486534552847,6.783914227232061,0.0956401102368789,PeMS7_228,0.1,23,205,random,23,20,2026,,,,,seed_20
neighbor_average,7.238407294489612,11.53167876415628,0.1983727816425376,PeMS7_228,0.1,23,205,random,23,20,2026,,,,,seed_20
gsp,3.964700913658149,6.585799608332142,0.0948296809703983,PeMS7_228,0.1,23,205,random,23,20,2026,,19.219368811057244,161.2792309872305,661.3043866425571,seed_20
gls_map,3.680299539005664,6.063580614288951,0.0890724261757811,PeMS7_228,0.1,23,205,random,23,20,2026,,371.9183890448791,1742.1944359191998,109.64679978949648,seed_20
historical_tod_mean,3.942704141260163,6.775838345421364,0.094756552175735,PeMS7_228,0.1,23,205,random,24,20,2026,,,,,seed_20
neighbor_average,7.837658367208671,11.746510742064842,0.2005693289018559,PeMS7_228,0.1,23,205,random,24,20,2026,,,,,seed_20
gsp,4.067703157367234,6.773460855466333,0.0923240268689961,PeMS7_228,0.1,23,205,random,24,20,2026,,19.21544732106924,160.0484033130678,661.2626827748007,seed_20
gls_map,3.88787022332156,6.4914691527555535,0.0872819449617553,PeMS7_228,0.1,23,205,random,24,20,2026,,384.520542521441,2888.114790188916,108.73473886806931,seed_20
historical_tod_mean,3.880096248306233,6.680172821879271,0.0931838387888904,PeMS7_228,0.1,23,205,random,25,20,2026,,,,,seed_20
neighbor_average,7.447236054652214,11.195451099859424,0.1843906633487864,PeMS7_228,0.1,23,205,random,25,20,2026,,,,,seed_20
gsp,3.88907002218704,6.470751966410999,0.0906650019988362,PeMS7_228,0.1,23,205,random,25,20,2026,,19.21598092928273,162.1160630967621,661.260081400448,seed_20
gls_map,3.528059882393655,5.889085951846234,0.0822467618165913,PeMS7_228,0.1,23,205,random,25,20,2026,,356.35261479507653,1390.100754292508,109.121664806211,seed_20
historical_tod_mean,3.8910693597560977,6.719584065493381,0.0932886620286801,PeMS7_228,0.1,23,205,random,26,20,2026,,,,,seed_20
neighbor_average,7.419176264679312,11.151966527140544,0.1819736221287951,PeMS7_228,0.1,23,205,random,26,20,2026,,,,,seed_20
gsp,3.932278115654092,6.539260169127253,0.0917352940397841,PeMS7_228,0.1,23,205,random,26,20,2026,,19.218903716329216,158.68666733576555,661.2771520985965,seed_20
