method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
gls_map,1.2304200944953476,1.904061369533505,0.0181876383589116,PeMS7_228,0.1,23,205,rcss_selected,0,25,2051,1.6336252430743143,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,377.898540796918,1419.627132745649,109.16296417543514
historical_tod_mean,0.9345243902439022,1.7418214376714105,0.0136844873290611,PeMS7_228,0.1,23,205,validation_swap_selected,0,25,2051,1.628566756830608,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,3.126991869918698,3.825419898308416,0.0469993837545644,PeMS7_228,0.1,23,205,validation_swap_selected,0,25,2051,1.628566756830608,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.1748404556230954,1.7673773985972203,0.0173764291155136,PeMS7_228,0.1,23,205,validation_swap_selected,0,25,2051,1.628566756830608,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.21829627249415,160.14191730825652,661.2641015286814
gls_map,1.229143616842599,1.9055457024362696,0.0181659126423133,PeMS7_228,0.1,23,205,validation_swap_selected,0,25,2051,1.628566756830608,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,378.98312121459537,1585.5818314907945,109.96099013051558
historical_tod_mean,1.0835487804878048,1.9781997466901244,0.0157700880187051,PeMS7_228,0.1,23,205,robust_coverage_cvar,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.812682926829267,3.3250221589823377,0.0417144913452565,PeMS7_228,0.1,23,205,robust_coverage_cvar,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.088707101893603,1.959556430081131,0.0158773633848185,PeMS7_228,0.1,23,205,robust_coverage_cvar,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.21523557730836,161.60179203650011,661.231969948275
gls_map,1.0890781759494188,1.9671201420833964,0.0159133421108763,PeMS7_228,0.1,23,205,robust_coverage_cvar,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,357.7147355719928,1359.654056828325,111.99757181051902
historical_tod_mean,1.3679999999999992,3.227488669190969,0.022230131721585,PeMS7_228,0.1,23,205,random,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.9847154471544703,4.081877457400671,0.0467007024423126,PeMS7_228,0.1,23,205,random,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.4592447370887096,3.249395828497536,0.0237272061832646,PeMS7_228,0.1,23,205,random,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.21384571377872,161.92255969972396,661.2067980372024
gls_map,1.4195091896832794,3.2270752216716025,0.0231228545830676,PeMS7_228,0.1,23,205,random,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,368.3124515045752,1851.251498865808,113.19138735681028
historical_tod_mean,1.3679999999999992,3.227488669190969,0.022230131721585,PeMS7_228,0.1,23,205,best_random_by_validation,0,26,2052,1.2488205479149517,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.9847154471544703,4.081877457400671,0.0467007024423126,PeMS7_228,0.1,23,205,best_random_by_validation,0,26,2052,1.2488205479149517,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.4592447370887096,3.249395828497536,0.0237272061832646,PeMS7_228,0.1,23,205,best_random_by_validation,0,26,2052,1.2488205479149517,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.21384571377872,161.92255969972396,661.2067980372024
gls_map,1.4195091896832794,3.2270752216716025,0.0231228545830676,PeMS7_228,0.1,23,205,best_random_by_validation,0,26,2052,1.2488205479149517,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,368.3124515045752,1851.251498865808,113.19138735681028
historical_tod_mean,1.3679999999999992,3.227488669190969,0.022230131721585,PeMS7_228,0.1,23,205,best_random_by_trace,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.9847154471544703,4.081877457400671,0.0467007024423126,PeMS7_228,0.1,23,205,best_random_by_trace,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.4592447370887096,3.249395828497536,0.0237272061832646,PeMS7_228,0.1,23,205,best_random_by_trace,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.21384571377872,161.92255969972396,661.2067980372024
gls_map,1.4195091896832794,3.2270752216716025,0.0231228545830676,PeMS7_228,0.1,23,205,best_random_by_trace,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,368.3124515045752,1851.251498865808,113.19138735681028
historical_tod_mean,1.3319390243902425,3.203315503258245,0.0216843334562417,PeMS7_228,0.1,23,205,degree,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.915284552845528,4.059776249725097,0.0451507562102068,PeMS7_228,0.1,23,205,degree,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.3368872998076358,3.203555430345999,0.0217541925329152,PeMS7_228,0.1,23,205,degree,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.21587889015747,161.6555043629962,661.0563118763868
gls_map,1.5600744496415648,3.27621362487888,0.0250640614154923,PeMS7_228,0.1,23,205,degree,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,415.7103860215925,2623.064677886321,109.10193835086248
historical_tod_mean,1.2327804878048765,3.1500928944877846,0.0202827510218313,PeMS7_228,0.1,23,205,top_variance,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,3.022113821138211,4.207041458314657,0.0473896860445832,PeMS7_228,0.1,23,205,top_variance,0,26,2052,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
